contract_version,is_synthetic,source,ingested_at,mine_code,equipment_id,equipment_type,event_type,started_at,ended_at,downtime_hours,failure_mode
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448086,MOIL-BHR-02,MOIL-BHR-02-PUM-04,pump,scheduled_maintenance,2025-06-20T02:00:00,2025-06-20T06:03:59.966714,4.07,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448228,MOIL-BHR-02,MOIL-BHR-02-PUM-04,pump,breakdown,2026-01-06T06:00:00,2026-01-06T16:39:55.283873,10.67,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448245,MOIL-BHR-02,MOIL-BHR-02-PUM-04,pump,breakdown,2026-01-24T21:00:00,2026-01-25T14:45:27.121417,17.76,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448328,MOIL-BHR-02,MOIL-BHR-02-PUM-04,pump,scheduled_maintenance,2026-05-21T21:00:00,2026-05-21T22:24:33.476077,1.41,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448351,MOIL-BHR-02,MOIL-BHR-02-PUM-04,pump,breakdown,2026-06-18T15:00:00,2026-06-19T00:46:55.250775,9.78,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448365,MOIL-BHR-02,MOIL-BHR-02-PUM-04,pump,breakdown,2026-07-01T10:00:00,2026-07-02T00:48:47.483550,14.81,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448380,MOIL-BHR-02,MOIL-BHR-02-PUM-04,pump,breakdown,2026-07-15T19:00:00,2026-07-16T16:34:21.616135,21.57,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448622,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,breakdown,2024-07-02T10:00:00,2024-07-03T05:43:51.370628,19.73,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448634,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,breakdown,2024-07-12T21:00:00,2024-07-13T00:41:59.757089,3.7,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448641,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,breakdown,2024-07-16T00:00:00,2024-07-16T09:11:44.468419,9.2,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448673,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,breakdown,2024-08-26T01:00:00,2024-08-26T23:06:48.325018,22.11,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448877,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,scheduled_maintenance,2025-06-21T01:00:00,2025-06-21T01:32:52.557381,0.55,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.448928,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,scheduled_maintenance,2025-08-30T10:00:00,2025-08-30T17:27:54.087754,7.47,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449010,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,breakdown,2025-12-24T16:00:00,2025-12-25T11:41:13.755252,19.69,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449050,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,breakdown,2026-02-14T13:00:00,2026-02-15T06:16:11.735004,17.27,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449091,MOIL-BHR-02,MOIL-BHR-02-EXC-05,excavator,scheduled_maintenance,2026-04-10T20:00:00,2026-04-10T22:47:26.771846,2.79,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449237,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2023-11-05T09:00:00,2023-11-05T18:47:47.953542,9.8,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449261,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2023-12-04T00:00:00,2023-12-04T07:13:32.939258,7.23,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449309,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2024-02-06T04:00:00,2024-02-06T12:02:38.134643,8.04,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449324,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,scheduled_maintenance,2024-02-23T10:00:00,2024-02-24T21:27:38.144239,35.46,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449356,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,scheduled_maintenance,2024-04-05T09:00:00,2024-04-05T15:36:47.004081,6.61,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449383,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2024-05-05T14:00:00,2024-05-06T00:27:45.973491,10.46,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449437,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2024-07-17T02:00:00,2024-07-17T03:14:19.977582,1.24,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449693,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2025-07-26T18:00:00,2025-07-28T06:51:44.256918,36.86,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449734,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2025-09-16T06:00:00,2025-09-16T18:32:48.598146,12.55,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449840,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2026-02-12T16:00:00,2026-02-13T10:22:13.169996,18.37,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449909,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2026-05-18T03:00:00,2026-05-18T22:25:35.076726,19.43,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449916,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,breakdown,2026-05-22T12:00:00,2026-05-23T02:56:42.498311,14.95,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.449945,MOIL-BHR-02,MOIL-BHR-02-PUM-06,pump,scheduled_maintenance,2026-06-28T04:00:00,2026-06-28T09:42:59.665617,5.72,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450152,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2024-04-24T17:00:00,2024-04-24T17:03:38.951099,0.06,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450264,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2024-09-28T17:00:00,2024-09-29T05:29:53.238088,12.5,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450377,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2025-02-28T18:00:00,2025-03-01T00:56:10.000171,6.94,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450404,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2025-04-02T10:00:00,2025-04-02T15:35:31.015878,5.59,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450452,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2025-06-05T19:00:00,2025-06-06T06:42:28.302639,11.71,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450478,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2025-07-07T05:00:00,2025-07-07T09:29:23.068419,4.49,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450528,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2025-09-13T07:00:00,2025-09-13T09:50:21.270893,2.84,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450728,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,scheduled_maintenance,2026-07-04T07:00:00,2026-07-04T21:52:11.176802,14.87,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450735,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2026-07-07T04:00:00,2026-07-07T17:07:21.932321,13.12,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450741,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2026-07-09T09:00:00,2026-07-09T22:00:52.530622,13.01,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450754,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,breakdown,2026-07-22T11:00:00,2026-07-22T19:23:27.675907,8.39,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.450761,MOIL-BHR-02,MOIL-BHR-02-PUM-07,pump,scheduled_maintenance,2026-07-26T17:00:00,2026-07-26T21:18:44.543475,4.31,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451254,MOIL-BHR-02,MOIL-BHR-02-DRI-08,drill,breakdown,2025-07-15T01:00:00,2025-07-15T18:49:27.941176,17.82,compressor fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451289,MOIL-BHR-02,MOIL-BHR-02-DRI-08,drill,breakdown,2025-08-28T19:00:00,2025-08-29T04:04:20.640983,9.07,bit wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451316,MOIL-BHR-02,MOIL-BHR-02-DRI-08,drill,breakdown,2025-09-30T10:00:00,2025-09-30T14:06:41.791335,4.11,rod breakage
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451388,MOIL-BHR-02,MOIL-BHR-02-DRI-08,drill,scheduled_maintenance,2026-01-10T10:00:00,2026-01-10T16:18:40.296316,6.31,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451460,MOIL-BHR-02,MOIL-BHR-02-DRI-08,drill,breakdown,2026-04-20T14:00:00,2026-04-21T07:00:24.694916,17.01,compressor fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451571,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2023-09-23T01:00:00,2023-09-23T12:01:53.417088,11.03,transmission fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451631,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2023-12-15T01:00:00,2023-12-15T07:49:38.374851,6.83,brake wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451691,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2024-03-05T15:00:00,2024-03-05T19:41:03.597416,4.68,tyre failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451747,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,scheduled_maintenance,2024-05-22T14:00:00,2024-05-22T22:49:13.337147,8.82,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451823,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2024-09-05T20:00:00,2024-09-06T08:49:06.538885,12.82,tyre failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451837,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,scheduled_maintenance,2024-09-20T11:00:00,2024-09-20T18:18:11.454173,7.3,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.451872,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,scheduled_maintenance,2024-11-01T00:00:00,2024-11-01T05:03:02.632402,5.05,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452060,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,scheduled_maintenance,2025-08-04T03:00:00,2025-08-04T05:54:55.818469,2.92,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452080,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2025-08-27T16:00:00,2025-08-27T20:26:57.134175,4.45,brake wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452105,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2025-09-25T02:00:00,2025-09-25T04:55:31.009325,2.93,tyre failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452170,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2025-12-25T20:00:00,2025-12-26T00:43:55.025275,4.73,brake wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452176,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,scheduled_maintenance,2025-12-28T07:00:00,2025-12-28T09:35:16.897948,2.59,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452183,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2025-12-31T16:00:00,2026-01-02T08:56:57.087764,40.95,brake wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452336,MOIL-BHR-02,MOIL-BHR-02-DUM-09,dumper,breakdown,2026-08-06T12:00:00,2026-08-06T21:10:12.313476,9.17,brake wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452390,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,scheduled_maintenance,2023-10-17T01:00:00,2023-10-17T05:33:31.102565,4.56,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452496,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2024-03-16T09:00:00,2024-03-16T15:12:44.801910,6.21,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452584,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2024-07-19T07:00:00,2024-07-20T06:18:39.688683,23.31,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452725,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2025-02-06T08:00:00,2025-02-06T10:40:02.891365,2.67,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452814,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,scheduled_maintenance,2025-06-08T18:00:00,2025-06-08T19:29:57.603440,1.5,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452844,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,scheduled_maintenance,2025-07-13T01:00:00,2025-07-13T02:42:09.408553,1.7,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452856,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2025-07-24T01:00:00,2025-07-24T10:10:31.349159,9.18,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452871,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,scheduled_maintenance,2025-08-09T10:00:00,2025-08-09T15:09:31.338476,5.16,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452923,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2025-10-18T12:00:00,2025-10-19T16:42:35.654106,28.71,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452932,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2025-10-24T05:00:00,2025-10-24T12:28:25.868651,7.47,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.452962,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,scheduled_maintenance,2025-12-02T00:00:00,2025-12-02T01:06:15.287812,1.1,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453094,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2026-06-04T11:00:00,2026-06-05T06:38:02.964915,19.63,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453130,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2026-07-19T07:00:00,2026-07-19T19:39:04.717083,12.65,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453176,MOIL-UKW-03,MOIL-UKW-03-PUM-01,pump,breakdown,2026-09-18T03:00:00,2026-09-18T10:45:42.940725,7.76,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453205,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,breakdown,2023-10-23T14:00:00,2023-10-23T18:03:25.527938,4.06,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453251,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,breakdown,2023-12-22T04:00:00,2023-12-22T14:55:50.849930,10.93,idler seizure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453341,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,breakdown,2024-04-25T09:00:00,2024-04-25T21:17:11.917723,12.29,misalignment
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453545,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,breakdown,2025-02-13T09:00:00,2025-02-13T17:35:36.030558,8.59,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453646,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,breakdown,2025-07-04T15:00:00,2025-07-04T19:04:31.084570,4.08,idler seizure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453704,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,scheduled_maintenance,2025-09-23T08:00:00,2025-09-23T20:58:36.870478,12.98,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453877,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,scheduled_maintenance,2026-06-02T08:00:00,2026-06-02T11:37:03.021745,3.62,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.453890,MOIL-UKW-03,MOIL-UKW-03-CON-02,conveyor,breakdown,2026-06-14T15:00:00,2026-06-14T18:26:32.011718,3.44,idler seizure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454047,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,breakdown,2024-01-28T20:00:00,2024-01-29T08:27:15.785263,12.45,brake wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454174,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,scheduled_maintenance,2024-07-29T02:00:00,2024-07-29T11:53:13.091107,9.89,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454186,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,breakdown,2024-08-09T15:00:00,2024-08-10T15:34:43.829943,24.58,brake wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454198,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,scheduled_maintenance,2024-08-21T11:00:00,2024-08-21T21:26:27.030891,10.44,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454256,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,breakdown,2024-11-07T09:00:00,2024-11-07T11:48:36.064669,2.81,tyre failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454301,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,scheduled_maintenance,2025-01-07T15:00:00,2025-01-07T20:26:27.988325,5.44,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454317,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,breakdown,2025-01-24T18:00:00,2025-01-25T01:59:16.842950,7.99,transmission fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454361,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,breakdown,2025-03-23T08:00:00,2025-03-23T14:11:26.277797,6.19,transmission fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454659,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,breakdown,2026-06-06T04:00:00,2026-06-06T09:47:27.842524,5.79,tyre failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454676,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,scheduled_maintenance,2026-06-25T01:00:00,2026-06-25T13:42:18.345591,12.71,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454715,MOIL-UKW-03,MOIL-UKW-03-DUM-03,dumper,scheduled_maintenance,2026-08-18T09:00:00,2026-08-18T14:13:51.165145,5.23,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454850,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,scheduled_maintenance,2024-02-29T18:00:00,2024-02-29T19:24:45.980928,1.41,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454892,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,scheduled_maintenance,2024-04-24T00:00:00,2024-04-24T04:51:49.726850,4.86,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454955,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,scheduled_maintenance,2024-07-22T11:00:00,2024-07-22T16:18:55.802823,5.32,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454968,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,scheduled_maintenance,2024-08-05T18:00:00,2024-08-06T04:44:35.340413,10.74,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454975,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,breakdown,2024-08-08T21:00:00,2024-08-09T12:24:33.943370,15.41,rod breakage
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.454983,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,scheduled_maintenance,2024-08-15T07:00:00,2024-08-15T10:38:02.548138,3.63,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455152,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,breakdown,2025-04-18T19:00:00,2025-04-19T22:15:31.771384,27.26,rod breakage
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455188,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,scheduled_maintenance,2025-06-05T21:00:00,2025-06-05T23:16:44.574823,2.28,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455203,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,breakdown,2025-06-21T07:00:00,2025-06-21T11:26:24.423553,4.44,compressor fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455268,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,breakdown,2025-09-20T08:00:00,2025-09-20T20:57:40.508905,12.96,bit wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455443,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,breakdown,2026-06-02T02:00:00,2026-06-02T11:03:40.451841,9.06,rod breakage
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455456,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,breakdown,2026-06-13T14:00:00,2026-06-14T15:00:32.351127,25.01,compressor fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455470,MOIL-UKW-03,MOIL-UKW-03-DRI-04,drill,breakdown,2026-06-28T01:00:00,2026-06-28T06:54:26.054422,5.91,rod breakage
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455627,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2024-02-11T20:00:00,2024-02-12T18:01:47.918973,22.03,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455656,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2024-03-17T01:00:00,2024-03-17T09:47:15.769555,8.79,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455696,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2024-05-08T13:00:00,2024-05-08T18:20:18.005490,5.34,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455718,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,scheduled_maintenance,2024-06-04T15:00:00,2024-06-05T02:08:25.510958,11.14,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455761,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2024-08-01T00:00:00,2024-08-01T20:13:00.910340,20.22,motor trip
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455804,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2024-09-26T15:00:00,2024-09-26T20:59:27.543085,5.99,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455826,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,scheduled_maintenance,2024-10-24T04:00:00,2024-10-24T10:03:38.265877,6.06,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455887,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,scheduled_maintenance,2025-01-17T13:00:00,2025-01-17T22:03:06.709998,9.05,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.455968,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2025-05-06T19:00:00,2025-05-07T03:49:02.231875,8.82,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456063,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2025-09-17T21:00:00,2025-09-18T00:49:19.256882,3.82,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456135,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,scheduled_maintenance,2025-12-28T08:00:00,2025-12-28T23:15:27.051315,15.26,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456170,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2026-02-11T02:00:00,2026-02-11T10:49:29.657675,8.82,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456350,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2026-05-28T18:00:00,2026-05-29T06:37:09.002775,12.62,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456379,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2026-07-03T00:00:00,2026-07-03T10:45:01.275011,10.75,impeller wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456416,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,breakdown,2026-08-21T04:00:00,2026-08-22T00:16:53.538216,20.28,seal failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456432,MOIL-UKW-03,MOIL-UKW-03-PUM-05,pump,scheduled_maintenance,2026-09-09T11:00:00,2026-09-09T13:58:14.061661,2.97,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456460,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,scheduled_maintenance,2023-10-12T12:00:00,2023-10-13T05:49:27.038339,17.82,
