contract_version,is_synthetic,source,ingested_at,borehole_id,from_depth_m,to_depth_m,rock_type,formation,weathering
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683032,MOIL-UKW-03-BH-011,72.33,95.04,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683039,MOIL-UKW-03-BH-011,95.04,97.18,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683046,MOIL-UKW-03-BH-011,97.18,116.42,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683054,MOIL-UKW-03-BH-011,116.42,141.67,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683061,MOIL-UKW-03-BH-011,141.67,149.12,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683068,MOIL-UKW-03-BH-011,149.12,175.77,manganese ore,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683075,MOIL-UKW-03-BH-011,175.77,182.95,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683082,MOIL-UKW-03-BH-011,182.95,193.3,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683089,MOIL-UKW-03-BH-012,0.0,34.98,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683096,MOIL-UKW-03-BH-012,34.98,50.83,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683103,MOIL-UKW-03-BH-012,50.83,63.96,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683110,MOIL-UKW-03-BH-012,63.96,78.34,mica-schist,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683117,MOIL-UKW-03-BH-012,78.34,90.11,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683124,MOIL-UKW-03-BH-012,90.11,96.11,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683131,MOIL-UKW-03-BH-012,96.11,111.34,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683138,MOIL-UKW-03-BH-012,111.34,115.94,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683144,MOIL-UKW-03-BH-012,115.94,133.77,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683151,MOIL-UKW-03-BH-012,133.77,142.45,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683158,MOIL-UKW-03-BH-012,142.45,157.3,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683167,MOIL-TIR-04-BH-001,0.0,34.9,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683174,MOIL-TIR-04-BH-001,34.9,41.88,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683182,MOIL-TIR-04-BH-001,41.88,84.05,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683189,MOIL-TIR-04-BH-001,84.05,84.4,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683197,MOIL-TIR-04-BH-002,0.0,15.79,manganese ore,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683204,MOIL-TIR-04-BH-002,15.79,29.7,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683211,MOIL-TIR-04-BH-002,29.7,33.2,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683218,MOIL-TIR-04-BH-002,33.2,37.92,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683225,MOIL-TIR-04-BH-002,37.92,68.2,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683232,MOIL-TIR-04-BH-002,68.2,82.48,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683238,MOIL-TIR-04-BH-002,82.48,101.79,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683246,MOIL-TIR-04-BH-002,101.79,110.96,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683252,MOIL-TIR-04-BH-002,110.96,121.95,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683260,MOIL-TIR-04-BH-002,121.95,145.41,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683267,MOIL-TIR-04-BH-002,145.41,155.88,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683275,MOIL-TIR-04-BH-002,155.88,163.4,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683282,MOIL-TIR-04-BH-002,163.4,173.26,phyllite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683289,MOIL-TIR-04-BH-002,173.26,191.17,quartzite,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683296,MOIL-TIR-04-BH-002,191.17,203.1,manganese ore,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683303,MOIL-TIR-04-BH-003,0.0,36.81,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683311,MOIL-TIR-04-BH-003,36.81,61.49,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683319,MOIL-TIR-04-BH-003,61.49,72.3,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683325,MOIL-TIR-04-BH-003,72.3,91.45,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683332,MOIL-TIR-04-BH-003,91.45,105.14,mica-schist,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683339,MOIL-TIR-04-BH-003,105.14,114.63,phyllite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683346,MOIL-TIR-04-BH-003,114.63,139.59,mica-schist,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683354,MOIL-TIR-04-BH-003,139.59,154.67,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683361,MOIL-TIR-04-BH-003,154.67,177.6,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683368,MOIL-TIR-04-BH-003,177.6,190.13,calc-granulite,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683374,MOIL-TIR-04-BH-003,190.13,198.77,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683381,MOIL-TIR-04-BH-003,198.77,206.32,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683388,MOIL-TIR-04-BH-003,206.32,211.5,mica-schist,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683395,MOIL-TIR-04-BH-003,211.5,240.07,manganese ore,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683402,MOIL-TIR-04-BH-003,240.07,241.0,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683409,MOIL-TIR-04-BH-004,0.0,5.36,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683416,MOIL-TIR-04-BH-004,5.36,19.32,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683423,MOIL-TIR-04-BH-004,19.32,45.3,quartzite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683430,MOIL-TIR-04-BH-004,45.3,66.92,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683437,MOIL-TIR-04-BH-004,66.92,83.8,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683444,MOIL-TIR-04-BH-004,83.8,105.94,quartzite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683451,MOIL-TIR-04-BH-004,105.94,115.85,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683458,MOIL-TIR-04-BH-004,115.85,116.8,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683465,MOIL-TIR-04-BH-005,0.0,8.3,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683471,MOIL-TIR-04-BH-005,8.3,29.48,manganese ore,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683478,MOIL-TIR-04-BH-005,29.48,34.22,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683485,MOIL-TIR-04-BH-005,34.22,41.85,mica-schist,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683493,MOIL-TIR-04-BH-005,41.85,85.1,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683500,MOIL-TIR-04-BH-005,85.1,87.28,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683507,MOIL-TIR-04-BH-005,87.28,122.58,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683514,MOIL-TIR-04-BH-005,122.58,131.3,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683521,MOIL-TIR-04-BH-006,0.0,23.0,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683528,MOIL-TIR-04-BH-006,23.0,33.4,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683535,MOIL-TIR-04-BH-006,33.4,45.83,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683542,MOIL-TIR-04-BH-006,45.83,51.5,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683549,MOIL-TIR-04-BH-006,51.5,60.34,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683556,MOIL-TIR-04-BH-006,60.34,90.61,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683563,MOIL-TIR-04-BH-006,90.61,111.7,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683570,MOIL-TIR-04-BH-006,111.7,138.17,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683577,MOIL-TIR-04-BH-006,138.17,143.23,manganese ore,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683584,MOIL-TIR-04-BH-006,143.23,159.16,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683591,MOIL-TIR-04-BH-006,159.16,167.45,gondite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683598,MOIL-TIR-04-BH-006,167.45,193.1,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683606,MOIL-TIR-04-BH-007,0.0,13.28,manganese ore,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683612,MOIL-TIR-04-BH-007,13.28,33.57,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683619,MOIL-TIR-04-BH-007,33.57,62.7,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683626,MOIL-TIR-04-BH-007,62.7,70.94,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683633,MOIL-TIR-04-BH-007,70.94,87.66,manganese ore,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683640,MOIL-TIR-04-BH-007,87.66,111.68,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683647,MOIL-TIR-04-BH-007,111.68,125.93,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683654,MOIL-TIR-04-BH-007,125.93,132.68,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683661,MOIL-TIR-04-BH-007,132.68,138.04,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683668,MOIL-TIR-04-BH-007,138.04,164.0,phyllite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683675,MOIL-TIR-04-BH-007,164.0,174.05,gondite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683682,MOIL-TIR-04-BH-007,174.05,195.25,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683692,MOIL-TIR-04-BH-007,195.25,202.02,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683700,MOIL-TIR-04-BH-007,202.02,203.1,mica-schist,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683707,MOIL-TIR-04-BH-008,0.0,5.53,mica-schist,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683715,MOIL-TIR-04-BH-008,5.53,8.38,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683722,MOIL-TIR-04-BH-008,8.38,22.85,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683728,MOIL-TIR-04-BH-008,22.85,26.47,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683735,MOIL-TIR-04-BH-008,26.47,32.24,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683742,MOIL-TIR-04-BH-008,32.24,42.5,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683749,MOIL-TIR-04-BH-008,42.5,72.03,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683756,MOIL-TIR-04-BH-008,72.03,91.18,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683763,MOIL-TIR-04-BH-008,91.18,103.85,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683770,MOIL-TIR-04-BH-008,103.85,125.29,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683777,MOIL-TIR-04-BH-008,125.29,133.07,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683784,MOIL-TIR-04-BH-008,133.07,145.2,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683790,MOIL-TIR-04-BH-008,145.2,169.64,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683797,MOIL-TIR-04-BH-008,169.64,185.8,phyllite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683804,MOIL-TIR-04-BH-008,185.8,200.38,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683811,MOIL-TIR-04-BH-008,200.38,207.92,calc-granulite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683818,MOIL-TIR-04-BH-008,207.92,223.61,calc-granulite,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683825,MOIL-TIR-04-BH-008,223.61,254.46,quartzite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683832,MOIL-TIR-04-BH-008,254.46,293.7,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683839,MOIL-TIR-04-BH-008,293.7,309.6,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683846,MOIL-TIR-04-BH-009,0.0,8.53,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683853,MOIL-TIR-04-BH-009,8.53,18.01,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683863,MOIL-TIR-04-BH-009,18.01,45.7,gondite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683870,MOIL-TIR-04-BH-009,45.7,55.2,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683877,MOIL-TIR-04-BH-009,55.2,66.29,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683884,MOIL-TIR-04-BH-009,66.29,82.88,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683891,MOIL-TIR-04-BH-009,82.88,98.85,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683898,MOIL-TIR-04-BH-009,98.85,111.4,manganese ore,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683905,MOIL-TIR-04-BH-009,111.4,157.76,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683912,MOIL-TIR-04-BH-009,157.76,176.02,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683919,MOIL-TIR-04-BH-009,176.02,230.4,mica-schist,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683926,MOIL-TIR-04-BH-010,0.0,8.76,manganese ore,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683934,MOIL-TIR-04-BH-010,8.76,22.34,mica-schist,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683941,MOIL-TIR-04-BH-010,22.34,30.65,calc-granulite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683949,MOIL-TIR-04-BH-010,30.65,53.0,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683957,MOIL-TIR-04-BH-010,53.0,66.61,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683964,MOIL-TIR-04-BH-010,66.61,101.18,manganese ore,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683971,MOIL-TIR-04-BH-010,101.18,121.63,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683977,MOIL-TIR-04-BH-010,121.63,138.5,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683984,MOIL-TIR-04-BH-010,138.5,143.61,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683991,MOIL-TIR-04-BH-010,143.61,151.2,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.683999,MOIL-TIR-04-BH-011,0.0,9.73,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684006,MOIL-TIR-04-BH-011,9.73,25.71,mica-schist,Sausar Group / Mansar Formation,completely
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684013,MOIL-TIR-04-BH-011,25.71,37.15,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684020,MOIL-TIR-04-BH-011,37.15,43.15,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684026,MOIL-TIR-04-BH-011,43.15,56.37,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684033,MOIL-TIR-04-BH-011,56.37,87.27,mica-schist,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684040,MOIL-TIR-04-BH-011,87.27,98.18,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684047,MOIL-TIR-04-BH-011,98.18,113.8,calc-granulite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684054,MOIL-TIR-04-BH-012,0.0,4.06,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684061,MOIL-TIR-04-BH-012,4.06,7.52,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684068,MOIL-TIR-04-BH-012,7.52,27.67,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684075,MOIL-TIR-04-BH-012,27.67,32.13,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684082,MOIL-TIR-04-BH-012,32.13,39.25,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684089,MOIL-TIR-04-BH-012,39.25,59.49,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684095,MOIL-TIR-04-BH-012,59.49,75.03,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684102,MOIL-TIR-04-BH-012,75.03,96.73,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684109,MOIL-TIR-04-BH-012,96.73,109.91,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684116,MOIL-TIR-04-BH-012,109.91,130.11,mica-schist,Sausar Group / Mansar Formation,completely
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684123,MOIL-TIR-04-BH-012,130.11,147.93,phyllite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684130,MOIL-TIR-04-BH-012,147.93,184.58,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684137,MOIL-TIR-04-BH-012,184.58,200.73,phyllite,Sausar Group / Mansar Formation,highly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684144,MOIL-TIR-04-BH-012,200.73,207.0,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684152,MOIL-DON-05-BH-001,0.0,26.93,quartzite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684159,MOIL-DON-05-BH-001,26.93,52.43,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684166,MOIL-DON-05-BH-001,52.43,57.31,quartzite,Sausar Group / Mansar Formation,fresh
